
gaNa	iw_XAwu	mng	paxI	Heritage	saMsAXanI	Apte-dict-form
kryAxiH	pluRaz	pUraNe	pa.pa	pluR	pluR3	pluR
kryAxiH	pluRaz	secane	pa.pa	pluR	pluR3	pluR
kryAxiH	pluRaz	sevane	pa.pa	pluR	pluR3	pluR
kryAxiH	pluRaz	snehane	pa.pa	pluR	pluR3	pluR
kryAxiH	puRaz	puRtO	pa.pa	puR#1	puR3	puR
kryAxiH	muRaz	sweye	pa.pa	muR#1	muR2	muR
kryAxiH	Kacaz	BUwaprAxurBAve	pa.pa	-	Kac1	Kac
kryAxiH	Kavaz	BUwaprAxurBAve	pa.pa	-	Kav1	Kav
kryAxiH	heTaz	BUwaprAxurBAve	pa.pa	-	heT2	heT
kryAxiH	grahaz	upAxAne	A.pa	-	grah1	grah
kryAxiH	grahaz	upAxAne	pa.pa	grah	grah1	grah
	
gaNa	iw_XAwu	mng	paxI	Heritage	saMsAXanI	saMsAXanI
	
curAxiH	curaz	sweye	pa.pa	cur	cur1	cur
curAxiH	ciwiz	smqwyAm	pa.pa	cinw	ciw2	cinw
curAxiH	yawriz	safkocane	pa.pa	-	yawr1	yanwr
curAxiH	sPudiz	parihAse	pa.pa	-	sPud3	sPuNd
curAxiH	lakRaz	Alocane	A.pa	-	lakR1	lakR
curAxiH	kuxriz	anqwaBARaNe	pa.pa	-	kuxr1	kunxr
curAxiH	ladaz	upasevAyAm	pa.pa	-	lad2	lad
curAxiH	mixiz	snehane	pa.pa	mix	mix4	minx
curAxiH	ozladiz	uwkRepaNe	pa.pa	-	lad3	laNd
curAxiH	jalaz	apavAraNe	pa.pa	-	jal2	jal
curAxiH	pIdaz	avagAhane	pa.pa	pId	pId1	pId
curAxiH	pIdaz	gahane	pa.pa	pId	pId1	pId
curAxiH	nataz	avasyanxane	pa.pa	-	nat1	nat
curAxiH	nataz	BARArWe	pa.pa	-	nat1	nat
curAxiH	SraWaz	hiMsAyAm	pa.pa	-	SraW3	SraW
curAxiH	SraWaz	mokRaNe	pa.pa	-	SraW3	SraW
curAxiH	baXaz	saMyamane	pa.pa	-	baX2	baX
curAxiH	pQ	pUraNe	pa.pa	-	pQ3	pQ
curAxiH	Urjaz	bale	pa.pa	Urj#1	Urj1	Urj
curAxiH	Urjaz	prANane	pa.pa	Urj#1	Urj1	Urj
curAxiH	pakRaz	parigrahe	pa.pa	-	pakR2	pakR
curAxiH	varNaz	preraNe	pa.pa	-	varN1	varN
curAxiH	varNaz	varNane	pa.pa	-	varN1	varN
curAxiH	cUrNaz	preraNe	pa.pa	-	cUrN1	cUrN
curAxiH	cUrNaz	safkocane	pa.pa	-	cUrN1	cUrN
curAxiH	praWaz	praKyAne	pa.pa	-	praW2	praW
curAxiH	pqWaz	prakRepaNe	pa.pa	pqW	pqW2	pqW
curAxiH	Ranbaz	sambanXe	pa.pa	-	Ranb1	samb
curAxiH	sAnbaz	sambanXe	pa.pa	-	sAnb1	sAmb
curAxiH	Sanbaz	sambanXe	pa.pa	-	Sanb1	Samb
curAxiH	BakRaz	axane	pa.pa	-	BakR2	BakR
curAxiH	puwtaz	alpIBAve	pa.pa	-	puwt1	putt
curAxiH	cuwtaz	alpIBAve	pa.pa	-	cuwt1	cutt
curAxiH	awtaz	anAxare	pa.pa	-	awt2	att
curAxiH	luNTaz	sweye	pa.pa	luNT(1)	luNT1	luNT
curAxiH	SvaTaz	asaMskAre	pa.pa	-	SvaT1	SvaT
curAxiH	SvaTaz	gawO	pa.pa	-	SvaT1	SvaT
curAxiH	pijiz	balAxAne	pa.pa	-	pij2	piFj
curAxiH	pijiz	BARArWe	pa.pa	-	pij2	piFj
curAxiH	pijiz	BAsArWe	pa.pa	-	pij2	piFj
curAxiH	lajiz	BARArWe	pa.pa	-	laj4	laFj
curAxiH	lujiz	BARArWe	pa.pa	-	luj1	luFj
curAxiH	lujiz	BAsArWe	pa.pa	-	luj1	luFj
curAxiH	pisaz	gawO	pa.pa	-	pis2	pis
curAxiH	sAnwvaz	sAmaprayoge	pa.pa	-	sAnwv1	sAnwv
curAxiH	Svalkaz	pariBARaNe	pa.pa	-	Svalk1	Svalk
curAxiH	valkaz	pariBARaNe	pa.pa	-	valk1	valk
curAxiH	sPitaz	anAxare	pa.pa	-	sPit1	sPit
curAxiH	sPitaz	hiMsAyAm	pa.pa	-	sPit1	sPit
curAxiH	Rnihaz	snehane	pa.pa	snih#1(1)	Rnih2	snih
curAxiH	smitaz	anAxare	pa.pa	-	smit1	smit
curAxiH	SliRaz	Alifgane	pa.pa	-	SliR3	SliR
curAxiH	SliRaz	SleRaNe	pa.pa	-	SliR3	SliR
curAxiH	paWiz	gawO	pa.pa	-	paW2	panW
curAxiH	piCaz	kuttane	pa.pa	-	piC1	piC
curAxiH	Caxiz	saMvaraNe	pa.pa	Canx(1)	Cax2	Canx
curAxiH	SraNaz	xAne	pa.pa	-	SraN2	SraN
curAxiH	Kadaz	Bexane	pa.pa	-	Kad2	Kad
curAxiH	Kadiz	Bexane	pa.pa	-	Kad3	KaNd
curAxiH	kadiz	Bexane	pa.pa	kaNd	kad4	kaNd
curAxiH	kudiz	rakRaNe	pa.pa	-	kud4	kuNd
curAxiH	gudiz	rakRaNe	pa.pa	guNd	gud2	guNd
curAxiH	gudiz	veRtane	pa.pa	guNd	gud2	guNd
curAxiH	guTiz	veRtane	pa.pa	guNT	guT1	guNT
curAxiH	Kudiz	KaNdane	pa.pa	-	Kud2	KuNd
curAxiH	vadiz	viBAjane	pa.pa	-	vad2	vaNd
curAxiH	cadiz	kope	pa.pa	-	cad2	caNd
curAxiH	madiz	BURAyAm	pa.pa	-	mad3	maNd
curAxiH	madiz	harRe	pa.pa	-	mad3	maNd
curAxiH	Badiz	kalyANe	pa.pa	-	Bad2	BaNd
curAxiH	Carxaz	vamane	pa.pa	-	Carx1	Carx
curAxiH	puswaz	anAxare	pa.pa	-	pusw1	pusw
curAxiH	puswaz	Axare	pa.pa	-	pusw1	pusw
curAxiH	puswaz	safGAwe	pa.pa	-	pusw1	pusw
curAxiH	buswaz	anAxare	pa.pa	-	busw1	busw
curAxiH	buswaz	Axare	pa.pa	-	busw1	busw
curAxiH	cuxaz	saFcoxane	pa.pa	cux(1)	cux1	cux
curAxiH	nakkaz	nASane	pa.pa	-	nakk1	nakk
curAxiH	Xakkaz	nASane	pa.pa	-	Xakk1	Xakk
curAxiH	cakkaz	vyaWane	pa.pa	-	cakk1	cakk
curAxiH	cukkaz	vyaWane	pa.pa	-	cukk1	cukk
curAxiH	kRalaz	SOcakarmaNi	pa.pa	kRal	kRal2	kRal
curAxiH	walaz	prawiRTAyAm	pa.pa	-	wal1	wal
curAxiH	wulaz	unmAne	pa.pa	wul	wul1	wul
curAxiH	xulaz	uwkRepaNe	pa.pa	-	xul1	xul
curAxiH	pulaz	mahawve	pa.pa	-	pul2	pul
curAxiH	pulaz	samucCrAye	pa.pa	-	pul2	pul
curAxiH	culaz	samucCrAye	pa.pa	-	cul1	cul
curAxiH	mUlaz	rohaNe	pa.pa	-	mUl2	mUl
curAxiH	bulaz	nimajjane	pa.pa	-	bul1	bul
curAxiH	vilaz	kRepe	pa.pa	-	vil2	vil
curAxiH	bilaz	Bexane	pa.pa	-	bil2	bil
curAxiH	wilaz	snehane	pa.pa	-	wil3	wil
curAxiH	calaz	BqwO	pa.pa	-	cal3	cal
curAxiH	pAlaz	rakRaNe	pa.pa	-	pAl1	pAl
curAxiH	lURaz	hiMsAyAm	pa.pa	-	lUR1	lUR
curAxiH	Sulbaz	mAne	pa.pa	-	Sulb1	Sulb
curAxiH	SUrpaz	mAne	pa.pa	-	SUrp1	SUrp
curAxiH	cutaz	Cexane	pa.pa	-	cut3	cut
curAxiH	mutaz	saFcUrNane	pa.pa	-	mut3	mut
curAxiH	padiz	nASane	pa.pa	-	pad2	paNd
curAxiH	pasiz	nASane	pa.pa	-	pas1	paMs
curAxiH	vrajaz	gawO	pa.pa	-	vraj2	vraj
curAxiH	vrajaz	mArgasaMskAre	pa.pa	-	vraj2	vraj
curAxiH	Sulkaz	sarjane	pa.pa	-	Sulk1	Sulk
curAxiH	capiz	gawO	pa.pa	-	cap3	camp
curAxiH	kRapiz	kRAnwyAm	pa.pa	kRap#1(1)	kRap1	kRamp
curAxiH	Svarwaz	gawyAm	pa.pa	-	Svarw1	Svarw
curAxiH	SvaBraz	gawyAm	pa.pa	-	SvaBr1	SvaBr
curAxiH	jFapaz	mAraNe	pa.pa	-	jFap1	jFap
curAxiH	jFapaz	micca	pa.pa	-	jFap1	jFap
curAxiH	jFapaz	niSAmane	pa.pa	-	jFap1	jFap
curAxiH	jFapaz	woRaNe	pa.pa	-	jFap1	jFap
curAxiH	yamaz	pariveRaNe	pa.pa	-	yam3	yam
curAxiH	capaz	kalkane	pa.pa	-	cap2	cap
curAxiH	cahaz	parikalkane	pa.pa	-	cah2	cah
curAxiH	rahaz	wyAge	pa.pa	rah	rah4	rah
curAxiH	balaz	BqwO	pa.pa	-	bal2	bal
curAxiH	balaz	prANane	pa.pa	-	bal2	bal
curAxiH	ciF	cayane	pa.pa	-	ci2	ci
curAxiH	Gawtaz	calane	pa.pa	Gatt	Gawt2	Gatt
curAxiH	muswaz	safGAwe	pa.pa	-	musw1	musw
curAxiH	Kawtaz	saMvaraNe	pa.pa	-	Kawt1	Katt
curAxiH	Rawtaz	hiMsAyAm	pa.pa	-	Rawt1	satt
curAxiH	sPiwtaz	hiMsAyAm	pa.pa	-	sPiwt1	sPitt
curAxiH	cubiz	hiMsAyAm	pa.pa	-	cub2	cumb
curAxiH	pUlaz	safGAwe	pa.pa	-	pUl2	pUl
curAxiH	puMsaz	aBimarxane	pa.pa	-	puMs1	puMs
curAxiH	puMsaz	aBivarXane	pa.pa	-	puMs1	puMs
curAxiH	takiz	banXane	pa.pa	-	tak1	tafk
curAxiH	XURaz	kAnwikaraNe	pa.pa	-	XUR1	XUR
curAxiH	XUsaz	kAnwikaraNe	pa.pa	-	XUs1	XUs
curAxiH	pUjaz	pUjAyAm	pa.pa	pUj	pUj1	pUj
curAxiH	arkaz	swavane	pa.pa	-	ark1	ark
curAxiH	SuTaz	Alasye	pa.pa	-	SuT3	SuT
curAxiH	SuTiz	SoRaNe	pa.pa	-	SuT4	SuNT
curAxiH	judaz	preraNe	pa.pa	-	jud2	jud
curAxiH	gajaz	Sabxe	pa.pa	-	gaj3	gaj
curAxiH	mArjaz	Sabxe	pa.pa	-	mArj1	mArj
curAxiH	marcaz	Sabxe	pa.pa	-	marc1	marc
curAxiH	Gq	samprasravaNe	pa.pa	-	Gq3	Gq
curAxiH	paciz	viswAre	pa.pa	-	pac3	paFc
curAxiH	wijaz	niSAne	pa.pa	-	wij2	wij
curAxiH	kQwaz	saMSabxane	pa.pa	kIrw	kQw1	kQw
curAxiH	varXaz	Cexane	pa.pa	-	varX1	varX
curAxiH	varXaz	pUraNe	pa.pa	-	varX1	varX
curAxiH	kubiz	AcCAxane	pa.pa	-	kub2	kumb
curAxiH	lubiz	arxane	pa.pa	-	lub2	lumb
curAxiH	lubiz	axarSane	pa.pa	-	lub2	lumb
curAxiH	wubiz	arxane	pa.pa	-	wub2	wumb
curAxiH	wubiz	axarSane	pa.pa	-	wub2	wumb
curAxiH	hlapaz	vyakwAyAM_vAci	pa.pa	-	hlap1	hlap
curAxiH	cutiz	Cexane	pa.pa	-	cut4	cuNt
curAxiH	ilaz	preraNe	pa.pa	-	il2	il
curAxiH	mleCaz	avyakwAyAM_vAci	pa.pa	-	mleC2	mleC
curAxiH	brUsaz	hiMsAyAm	pa.pa	-	brUs1	brUs
curAxiH	barhaz	BAsArWe	pa.pa	-	barh2	barh
curAxiH	barhaz	hiMsAyAm	pa.pa	-	barh2	barh
curAxiH	garxaz	Sabxe	pa.pa	-	garx2	garx
curAxiH	garXaz	aBikAfkRAyAm	pa.pa	-	garX1	garX
curAxiH	gurxaz	nikewane	pa.pa	-	gurx2	gurx
curAxiH	gurxaz	pUrvanikewane	pa.pa	-	gurx2	gurx
curAxiH	pUrvaz	nikewane	pa.pa	-	pUrv2	pUrv
curAxiH	jasiz	rakRaNe	pa.pa	-	jas2	jaMs
curAxiH	Idaz	swuwO	pa.pa	-	Id2	Id
curAxiH	pidiz	safGAwe	pa.pa	-	pid2	piNd
curAxiH	ruRaz	roRe	pa.pa	-	ruR3	ruR
curAxiH	dipaz	kRepe	pa.pa	-	dip3	dip
curAxiH	swupaz	samucCrAye	pa.pa	-	swup1	swup
curAxiH	ciwaz	saFcewane	A.pa	-	ciw3	ciw
curAxiH	xaSiz	xaMSane	A.pa	-	xaS2	xaMS
curAxiH	xasiz	BARArWe	pa.pa	-	xas2	xaMs
curAxiH	xasiz	BAsArWe	pa.pa	-	xas2	xaMs
curAxiH	xasiz	hiMsAyAm	A.pa	-	xas3	xaMs
curAxiH	xasiz	xaMSane	A.pa	-	xas3	xaMs
curAxiH	xasiz	xarSane	A.pa	-	xas3	xaMs
curAxiH	dapaz	safGAwe	A.pa	-	dap1	dap
curAxiH	dipaz	safGAwe	A.pa	-	dip4	dip
curAxiH	wawriz	kutumbaXAraNe	A.pa	-	wawr1	wanwr
curAxiH	mawriz	gupwaBARaNe	A.pa	manwr	mawr1	manwr
curAxiH	spaSaz	grahaNe	A.pa	spaS#1	spaS2	spaS
curAxiH	spaSaz	saMSleRaNe	A.pa	spaS#1	spaS2	spaS
curAxiH	spaSaz	SleRaNe	A.pa	spaS#1	spaS2	spaS
curAxiH	warjaz	sanwarjane	A.pa	-	warj2	warj
curAxiH	Barwsaz	sanwarjane	A.pa	Barws	Barws1	Barws
curAxiH	baswaz	arxane	A.pa	-	basw1	basw
curAxiH	ganXaz	arxane	A.pa	-	ganX1	ganX
curAxiH	hiRkaz	hiMsAyAm	A.pa	-	hiRk1	hiRk
curAxiH	viRkaz	hiMsAyAm	A.pa	-	viRk1	viRk
curAxiH	lalaz	IpsAyAm	A.pa	lal(1)	lal1	lal
curAxiH	kUNaz	safkocane	A.pa	-	kUN1	kUN
curAxiH	wUNaz	pUraNe	A.pa	-	wUN1	wUN
curAxiH	BrUNaz	ASAyAm	A.pa	-	BrUN1	BrUN
curAxiH	SaTaz	asaMskAre	pa.pa	-	SaT2	SaT
curAxiH	SaTaz	gawO	pa.pa	-	SaT2	SaT
curAxiH	SaTaz	SlAGAyAm	A.pa	-	SaT2	SaT
curAxiH	yakRaz	pUjAyAm	A.pa	-	yakR1	yakR
curAxiH	syamaz	viwarke	A.pa	-	syam2	syam
curAxiH	Samaz	Alocane	A.pa	-	Sam2	Sam
curAxiH	lakRaz	xarSane	pa.pa	lakR	lakR2	lakR
curAxiH	kuwsaz	avakRepaNe	A.pa	kuws	kuws1	kuws
curAxiH	wrutaz	Cexane	A.pa	-	wrut2	wrut
curAxiH	Balaz	ABaNdane	A.pa	-	Bal2	Bal
curAxiH	kUtaz	apraxAne	A.pa	-	kUt1	kUt
curAxiH	kuwtaz	Barwsane	pa.pa	-	kuwt1	kutt
curAxiH	kuwtaz	Cexane	pa.pa	-	kuwt1	kutt
curAxiH	kuwtaz	kuwsAyAm	pa.pa	-	kuwt1	kutt
curAxiH	kuwtaz	prawApane	A.pa	-	kuwt1	kutt
curAxiH	vancuz	pralamBane	A.pa	-	vanc2	vaFc
curAxiH	vqRaz	SakwibanXane	A.pa	-	vqR2	vqR
curAxiH	vqRuz	SakwisambanXe	A.pa	-	vqR3	vqR
curAxiH	maxaz	wqpwiyoge	A.pa	-	max3	max
curAxiH	xivuz	arxane	pa.pa	-	xiv3	xiv
curAxiH	gQ	vijFAne	A.pa	-	gQ3	gQ
curAxiH	vixaz	AKyAne	A.pa	-	vix5	vix
curAxiH	vixaz	cewane	A.pa	-	vix5	vix
curAxiH	vixaz	nivAse	A.pa	-	vix5	vix
curAxiH	vixaz	vexanAyAm	A.pa	-	vix5	vix
curAxiH	vixaz	vivAxe	A.pa	-	vix5	vix
curAxiH	manaz	swamBe	A.pa	-	man3	man
curAxiH	yu	jugupsAyAm	A.pa	-	yu3	yu
curAxiH	kusmaz	kusmayane	A.pa	-	kusm1	kusm
curAxiH	carcaz	aXyayane	pa.pa	-	carc3	carc
curAxiH	bukkaz	BARaNe	pa.pa	-	bukk2	bukk
curAxiH	Sabxaz	SabxakriyAyAm	pa.pa	-	Sabx1	Sabx
curAxiH	Sabxaz	upasargAxAviRkAre	pa.pa	-	Sabx1	Sabx
curAxiH	kaNaz	nimIlane	pa.pa	-	kaN2	kaN
curAxiH	jaBiz	nASane	pa.pa	-	jaB2	jamB
curAxiH	RUxaz	AsravaNe	pa.pa	sUx	RUx2	sUx
curAxiH	RUxaz	kRaraNe	pa.pa	sUx	RUx2	sUx
curAxiH	jasuz	hiMsAyAm	pa.pa	-	jas3	jas
curAxiH	jasuz	wAdane	pa.pa	-	jas3	jas
curAxiH	paSaz	banXane	pa.pa	-	paS1	paS
curAxiH	amaz	roge	pa.pa	-	am2	am
curAxiH	cataz	Bexane	pa.pa	cat(1)	cat1	cat
curAxiH	sPutaz	Bexane	pa.pa	-	sPut4	sPut
curAxiH	Gataz	BARArWe	pa.pa	-	Gat2	Gat
curAxiH	xivuz	parikUjane	A.pa	-	xiv3	xiv
curAxiH	arjaz	prawiyawne	pa.pa	-	arj2	arj
curAxiH	GuRizr	aviSabxane	pa.pa	-	GuR3	GuR
curAxiH	GuRizr	viSabxane	pa.pa	-	GuR3	GuR
curAxiH	AfaH-kranxaz	sAwawye	pa.pa	-	AfaH-kranx1	AfaH-kranx
curAxiH	lasaz	Silpayoge	pa.pa	-	las2	las
curAxiH	wasiz	alafkAre	pa.pa	-	was2	waMs
curAxiH	BURaz	alafkAre	pa.pa	-	BUR2	BUR
curAxiH	arhaz	pUjAyAm	pa.pa	-	arh2	arh
curAxiH	mokRaz	asane	pa.pa	-	mokR1	mokR
curAxiH	jFA	niyoge	pa.pa	-	jFA2	jFA
curAxiH	jFA	niyojane	pa.pa	-	jFA2	jFA
curAxiH	Bajaz	viSrANane	pa.pa	-	Baj2	Baj
curAxiH	SqXuz	prasahane	pa.pa	-	SqX3	SqX
curAxiH	yawaz	nikAre	pa.pa	-	yaw2	yaw
curAxiH	yawaz	upaskAre	pa.pa	-	yaw2	yaw
curAxiH	kalaz	kRepe	pa.pa	kal	kal2	kal
curAxiH	ragaz	AsvAxane	pa.pa	-	rag3	rag
curAxiH	rakaz	AsvAxane	pa.pa	-	rak1	rak
curAxiH	lagaz	AsvAxane	pa.pa	-	lag3	lag
curAxiH	ancuz	viSeRaNe	pa.pa	-	anc2	aFc
curAxiH	ligiz	ciwrIkaraNe	pa.pa	-	lig2	lifg
curAxiH	muxaz	saMsarge	pa.pa	-	mux2	mux
curAxiH	wrasaz	XAraNe	pa.pa	-	wras2	wras
curAxiH	mucaz	moxane	pa.pa	-	muc3	muc
curAxiH	mucaz	pramocane	pa.pa	-	muc3	muc
curAxiH	vasaz	apaharaNe	pa.pa	-	vas4	vas
curAxiH	vasaz	Cexane	pa.pa	-	vas4	vas
curAxiH	vasaz	snehane	pa.pa	-	vas4	vas
curAxiH	caraz	saMSaye	pa.pa	-	car2	car
curAxiH	cyu	hasane	pa.pa	-	cyu2	cyu
curAxiH	cyu	sahane	pa.pa	-	cyu2	cyu
curAxiH	Buvoz	avakalkane	pa.pa	-	Buv1	Buv
curAxiH	grasaz	grahaNe	pa.pa	-	gras2	gras
curAxiH	puRaz	XAraNe	pa.pa	-	puR4	puR
curAxiH	xalaz	vixAraNe	pa.pa	-	xal2	xal
curAxiH	pataz	BARArWe	pa.pa	-	pat2	pat
curAxiH	pataz	BAsArWe	pa.pa	-	pat2	pat
curAxiH	putaz	BARArWe	pa.pa	-	put2	put
curAxiH	putaz	BAsArWe	pa.pa	-	put2	put
curAxiH	putaz	saFcUrNane	pa.pa	-	put2	put
curAxiH	lutaz	BARArWe	pa.pa	-	lut6	lut
curAxiH	lutaz	BAsArWe	pa.pa	-	lut6	lut
curAxiH	wujiz	balAxAne	pa.pa	-	wuj3	wuFj
curAxiH	wujiz	BARArWe	pa.pa	-	wuj3	wuFj
curAxiH	wujiz	BAsArWe	pa.pa	-	wuj3	wuFj
curAxiH	wujiz	hiMsAyAm	pa.pa	-	wuj3	wuFj
curAxiH	wujiz	nikewane	pa.pa	-	wuj3	wuFj
curAxiH	mijiz	BARArWe	pa.pa	-	mij1	miFj
curAxiH	pijiz	hiMsAyAm	pa.pa	-	pij2	piFj
curAxiH	pijiz	nikewane	pa.pa	-	pij2	piFj
curAxiH	lujiz	balAxAne	pa.pa	-	luj1	luFj
curAxiH	lujiz	hiMsAyAm	pa.pa	-	luj1	luFj
curAxiH	lujiz	nikewane	pa.pa	-	luj1	luFj
curAxiH	Bajiz	BARArWe	pa.pa	-	Baj3	BaFj
curAxiH	wrasiz	BARArWe	pa.pa	-	wras3	wraMs
curAxiH	wrasiz	BAsArWe	pa.pa	-	wras3	wraMs
curAxiH	pisiz	BARArWe	pa.pa	-	pis3	piMs
curAxiH	kusiz	BARArWe	pa.pa	-	kus2	kuMs
curAxiH	kusiz	BAsArWe	pa.pa	-	kus2	kuMs
curAxiH	kuSiz	BARArWe	pa.pa	-	kuS1	kuMS
curAxiH	kuSiz	BAsArWe	pa.pa	-	kuS1	kuMS
curAxiH	Gataz	Bexane	pa.pa	-	Gat2	Gat
curAxiH	Gataz	safGAwe	pa.pa	-	Gat2	Gat
curAxiH	Gatiz	BARArWe	pa.pa	-	Gat3	GaNt
curAxiH	Gatiz	BAsArWe	pa.pa	-	Gat3	GaNt
curAxiH	varhaz	BARArWe	pa.pa	-	varh2	varh
curAxiH	balhaz	BAsArWe	pa.pa	-	balh2	balh
curAxiH	gupaz	BARArWe	pa.pa	gup	gup4	gup
curAxiH	XUpaz	BARArWe	pa.pa	-	XUp2	XUp
curAxiH	XUpaz	BAsArWe	pa.pa	-	XUp2	XUp
curAxiH	viCaz	BARArWe	pa.pa	-	viC2	viC
curAxiH	viCaz	BAsArWe	pa.pa	-	viC2	viC
curAxiH	cIvaz	BARArWe	pa.pa	-	cIv3	cIv
curAxiH	cIvaz	BAsArWe	pa.pa	-	cIv3	cIv
curAxiH	puWaz	BARArWe	pa.pa	-	puW4	puW
curAxiH	puWaz	BAsArWe	pa.pa	-	puW4	puW
curAxiH	lokqz	BARArWe	pa.pa	lok	lok2	lok
curAxiH	lokqz	BAsArWe	pa.pa	lok	lok2	lok
curAxiH	locqz	BARArWe	pa.pa	-	loc2	loc
curAxiH	locqz	BAsArWe	pa.pa	-	loc2	loc
curAxiH	Naxaz	BARArWe	pa.pa	-	Nax2	nax
curAxiH	Naxaz	BAsArWe	pa.pa	-	Nax2	nax
curAxiH	kupaz	BARArWe	pa.pa	-	kup2	kup
curAxiH	kupaz	BAsArWe	pa.pa	-	kup2	kup
curAxiH	warkaz	BARArWe	pa.pa	wark	wark1	wark
curAxiH	warkaz	BAsArWe	pa.pa	wark	wark1	wark
curAxiH	vqwuz	BARArWe	pa.pa	-	vqw3	vqw
curAxiH	vqwuz	BAsArWe	pa.pa	-	vqw3	vqw
curAxiH	vqXuz	BARArWe	pa.pa	-	vqX2	vqX
curAxiH	vqXuz	BAsArWe	pa.pa	-	vqX2	vqX
curAxiH	rutaz	BAsArWe	pa.pa	-	rut3	rut
curAxiH	rutaz	roRe	pa.pa	-	rut3	rut
curAxiH	lajiz	BAsArWe	pa.pa	-	laj4	laFj
curAxiH	ajiz	BARArWe	pa.pa	-	aj2	aFj
curAxiH	ajiz	BAsArWe	pa.pa	-	aj2	aFj
curAxiH	BqSiz	BARArWe	pa.pa	-	BqS2	BqMS
curAxiH	SIkaz	AmarRaNe	pa.pa	-	SIk2	SIk
curAxiH	SIkaz	BARArWe	pa.pa	-	SIk2	SIk
curAxiH	rusiz	BARArWe	pa.pa	-	rus1	ruMs
curAxiH	putiz	BARArWe	pa.pa	-	put3	puNt
curAxiH	raGiz	BARArWe	pa.pa	-	raG2	rafG
curAxiH	raGiz	BAsArWe	pa.pa	-	raG2	rafG
curAxiH	laGiz	BARArWe	pa.pa	-	laG3	lafG
curAxiH	laGiz	BAsArWe	pa.pa	-	laG3	lafG
curAxiH	ahiz	BARArWe	pa.pa	-	ah3	aMh
curAxiH	ahiz	BAsArWe	pa.pa	-	ah3	aMh
curAxiH	rahiz	BARArWe	pa.pa	-	rah3	raMh
curAxiH	mahiz	BARArWe	pa.pa	-	mah3	maMh
curAxiH	mahiz	BAsArWe	pa.pa	-	mah3	maMh
curAxiH	wadaz	AGAwe	pa.pa	wad	wad2	wad
curAxiH	pUrIz	ApyAyane	pa.pa	-	pUr2	pUr
curAxiH	rujaz	hiMsAyAm	pa.pa	-	ruj2	ruj
curAxiH	Rvaxaz	AsvAxane	pa.pa	-	Rvax2	svax
curAxiH	Rvaxaz	saMvaraNe	pa.pa	-	Rvax2	svax
curAxiH	yujaz	samparcane	pa.pa	-	yuj3	yuj
curAxiH	yujaz	saMyamane	pa.pa	-	yuj3	yuj
curAxiH	pqcaz	saMyamane	pa.pa	-	pqc3	pqc
curAxiH	arcaz	pUjAyAm	pa.pa	-	arc2	arc
curAxiH	Rahaz	marRaNe	pa.pa	-	Rah3	sah
curAxiH	Iraz	kRepe	pa.pa	-	Ir2	Ir
curAxiH	lI	xravIkaraNe	pa.pa	-	lI3	lI
curAxiH	vqjIz	varjane	pa.pa	-	vqj4	vqj
curAxiH	vqF	AvaraNe	pa.pa	-	vq3	vq
curAxiH	jQ	vayohAnO	pa.pa	-	jQ3	jQ
curAxiH	ricaz	samparcane	pa.pa	-	ric2	ric
curAxiH	ricaz	viyojane	pa.pa	-	ric2	ric
curAxiH	SiRaz	asarvopayoge	pa.pa	-	SiR3	SiR
curAxiH	wapaz	xAhe	pa.pa	-	wap3	wap
curAxiH	wqpaz	sanxIpane	pa.pa	-	wqp4	wqp
curAxiH	wqpaz	wqpwO	pa.pa	-	wqp4	wqp
curAxiH	CqxIz	sanxIpane	pa.pa	Cqx	Cqx2	Cqx
curAxiH	xqpaz	sanxIpane	pa.pa	-	xqp2	xqp
curAxiH	xqBIz	Baye	pa.pa	-	xqB2	xqB
curAxiH	xqBaz	sanxarBe	pa.pa	-	xqB3	xqB
curAxiH	Caxaz	apavAraNe	pa.pa	Cax#1(1)	Cax1	Cax
curAxiH	Caxaz	saMvaraNe	pa.pa	Cax#1(1)	Cax1	Cax
curAxiH	SraWaz	prawiharRe	pa.pa	-	SraW3	SraW
curAxiH	SraWaz	prawiyawne	pa.pa	-	SraW3	SraW
curAxiH	SraWaz	prayawne	pa.pa	-	SraW3	SraW
curAxiH	mI	gawO	pa.pa	-	mI3	mI
curAxiH	mI	manane	pa.pa	-	mI3	mI
curAxiH	kraWaz	hiMsAyAm	pa.pa	-	kraW2	kraW
curAxiH	SIkaz	marRaNe	pa.pa	-	SIk2	SIk
curAxiH	cIkaz	marRaNe	pa.pa	-	cIk1	cIk
curAxiH	arxaz	hiMsAyAm	pa.pa	-	arx2	arx
curAxiH	hisiz	hiMsAyAm	pa.pa	-	his2	hiMs
curAxiH	AfaH-Raxaz	paxyarWe	pa.pa	-	AfaH-Rax1	AfaH-Rax
curAxiH	SunXaz	SOcakarmaNi	pa.pa	-	SunX2	SunX
curAxiH	juRaz	pariwarkaNe	pa.pa	-	juR2	juR
curAxiH	juRaz	pariwarpaNe	pa.pa	-	juR2	juR
curAxiH	XUF	kampane	pa.pa	-	XU4	XU
curAxiH	prIF	warpaNe	pa.pa	-	prI3	prI
curAxiH	SranWaz	sanxarBe	pa.pa	-	SranW2	SranW
curAxiH	granWaz	banXane	pa.pa	-	granW2	granW
curAxiH	granWaz	sanxarBe	pa.pa	-	granW2	granW
curAxiH	ApLz	lamBane	pa.pa	-	Ap2	Ap
